year,product_code,product_fullname_english,product_shortname_english,group_code,group_name,community_code,community_name,community_color,export_value_usd,import_value_usd,export_rca,import_rca,,,,,,,,
1962,2203,Beer made from malt,Beer,22,"Beverages, spirits and vinegar",4,Foodstuffs,#8abdb6,817652,17531267,0.0389,1.2152,,,,,,,,
1962,2202,"Waters, including mineral and aerated waters, containing added sugar or sweetening matter, flavoured; other non-alcoholic beverages, not including fruit or vegetable juices of heading no. 2009",Flavored Water,22,"Beverages, spirits and vinegar",4,Foodstuffs,#8abdb6,101533,131824,0.0799,0.151,,,,,,,,
1962,2201,"Waters, including natural or artificial mineral waters and aerated waters, not containing added sugar or other sweetening matter nor flavoured; ice and snow",Water,22,"Beverages, spirits and vinegar",4,Foodstuffs,#8abdb6,1146331,177483,0.4163,0.0939,,,,,,,,
1962,2104,Soups and broths and preparations therefor; homogenised composite food preparations,Soups and Broths,21,Miscellaneous edible preparations,4,Foodstuffs,#8abdb6,671199,718148,0.2121,0.3305,,,,,,,,
1962,2103,"Sauces and preparations therefor; mixed condiments and mixed seasonings, mustard flour and meal and prepared mustard",Sauces and Seasonings,21,Miscellaneous edible preparations,4,Foodstuffs,#8abdb6,2421797,2531319,0.8713,1.3261,,,,,,,,
1962,2102,"Yeasts (active or inactive); other single-cell micro-organisms, dead (but not including vaccines of heading no. 3002); prepared baking powders",Yeast,21,Miscellaneous edible preparations,4,Foodstuffs,#8abdb6,1304053,516783,0.7248,0.4183,,,,,,,,
1962,2101,"Extracts, essences, concentrates of coffee, tea or mate; preparations with a basis of these products or with a basis of coffee, tea or mate; roasted chicory and other roasted coffee substitutes and extracts, essences and concentrates thereof",Coffee and Tea Extracts,21,Miscellaneous edible preparations,4,Foodstuffs,#8abdb6,25385802,9126642,1.6541,0.866,,,,,,,,
1962,2009,"Fruit juices (including grape must) and vegetable juices, unfermented, not containing added spirit; whether or not containing added sugar or other sweetening matter",Fruit Juice,20,"Preparations of vegetables, fruit, nuts or other parts of plants",4,Foodstuffs,#8abdb6,45605733,6847021,2.2535,0.4927,,,,,,,,
1962,2008,"Fruit, nuts and other edible parts of plants; prepared or preserved in ways n.e.c., whether or not containing added sugar or other sweetening matter or spirit, not elsewhere specified or included",Other Processed Fruits and Nuts,20,"Preparations of vegetables, fruit, nuts or other parts of plants",4,Foodstuffs,#8abdb6,85203817,21744425,1.6573,0.6159,,,,,,,,
1962,2007,"Jams, fruit jellies, marmalades, fruit or nut puree and fruit or nut pastes, being cooked preparations; whether or not containing added sugar or other sweetening matter",Jams,20,"Preparations of vegetables, fruit, nuts or other parts of plants",4,Foodstuffs,#8abdb6,4693496,4196819,0.7844,1.0214,,,,,,,,
1962,2006,"Vegetables, fruit, nuts, fruit-peel and other parts of plants, preserved by sugar (drained, glace or crystallised)",Sugar Preserved Foods,20,"Preparations of vegetables, fruit, nuts or other parts of plants",4,Foodstuffs,#8abdb6,1873374,7001634,0.4901,2.6673,,,,,,,,
1962,2002,Tomatoes; prepared or preserved otherwise than by vinegar or acetic acid,Processed Tomatoes,20,"Preparations of vegetables, fruit, nuts or other parts of plants",4,Foodstuffs,#8abdb6,12605419,15829920,0.4781,0.8743,,,,,,,,
1962,2001,"Vegetables, fruit, nuts and other edible parts of plants; prepared or preserved by vinegar or acetic acid",Pickled Foods,20,"Preparations of vegetables, fruit, nuts or other parts of plants",4,Foodstuffs,#8abdb6,15140127,26594573,0.9236,2.3625,,,,,,,,
1962,1905,"Bread, pastry, cakes, biscuits, other bakers' wares, whether or not containing cocoa; communion wafers, empty cachets suitable for pharmaceutical use, sealing wafers, rice paper and similar products",Baked Goods,19,"Preparations of cereals, flour, starch or milk; pastrycooks' products",4,Foodstuffs,#8abdb6,4673620,10921563,0.2867,0.9755,,,,,,,,
1962,1904,"Prepared foods obtained by swelling or roasting cereals or cereal products (egg corn flakes); cereals (other than maize (corn)) in grain form or in the form of flakes or other worked grains (not flour and meal), pre-cooked or otherwise prepared, n.e.c.",Prepared Cereals,19,"Preparations of cereals, flour, starch or milk; pastrycooks' products",4,Foodstuffs,#8abdb6,1466769,119096,1.4313,0.1692,,,,,,,,
1962,1903,"Tapioca and substitutes therefor prepared from starch; in the form of flakes, grains, pearls, siftings or similar forms",Tapioca,19,"Preparations of cereals, flour, starch or milk; pastrycooks' products",4,Foodstuffs,#8abdb6,8102,5633917,0.0023,2.3156,,,,,,,,
1962,1902,"Pasta; whether or not cooked or stuffed with meat or other substance, or otherwise prepared, egg spaghetti, macaroni, noodles, lasagne, gnocchi, ravioli, cannelloni; couscous, whether or not prepared",Pasta,19,"Preparations of cereals, flour, starch or milk; pastrycooks' products",4,Foodstuffs,#8abdb6,510427,1521382,0.1535,0.6661,,,,,,,,
1962,1901,"Malt extract; flour/groats/meal/starch/malt extract products, no cocoa (or less than 40% by weight) and food preparations of goods of headings 04.01 to 04.04, no cocoa (or less than 5% by weight), weights calculated on a totally defatted basis, n.e.c.",Malt Extract,19,"Preparations of cereals, flour, starch or milk; pastrycooks' products",4,Foodstuffs,#8abdb6,12153893,726249,1.5428,0.1342,,,,,,,,
1962,1806,Chocolate and other food preparations containing cocoa,Chocolate,18,Cocoa and cocoa preparations,4,Foodstuffs,#8abdb6,2736329,12325281,0.1496,0.9815,,,,,,,,
1962,1805,"Cocoa; powder, not containing added sugar or other sweetening matter",Cocoa Powder,18,Cocoa and cocoa preparations,4,Foodstuffs,#8abdb6,1165977,7182624,0.3033,2.7205,,,,,,,,
1962,1804,"Cocoa; butter, fat and oil",Cocoa Butter,18,Cocoa and cocoa preparations,4,Foodstuffs,#8abdb6,160665,12112231,0.0101,1.1088,,,,,,,,
1962,1803,Cocoa; paste; whether or not defatted,Cocoa Paste,18,Cocoa and cocoa preparations,4,Foodstuffs,#8abdb6,216139,12412909,0.0234,1.9598,,,,,,,,
1962,1802,"Cocoa; shells, husks, skins and other cocoa waste",Cocoa Shells,18,Cocoa and cocoa preparations,4,Foodstuffs,#8abdb6,38839878,2703517,2.4092,0.2442,,,,,,,,
1962,1801,"Cocoa beans; whole or broken, raw or roasted",Cocoa Beans,18,Cocoa and cocoa preparations,4,Foodstuffs,#8abdb6,1951596,152874361,0.0208,2.3725,,,,,,,,
1962,1704,"Sugar confectionery (including white chocolate), not containing cocoa",Confectionery Sugar,17,Sugars and sugar confectionery,4,Foodstuffs,#8abdb6,14386993,16165285,0.9011,1.4744,,,,,,,,
1962,1703,Molasses; resulting from the extraction or refining of sugar,Molasses,17,Sugars and sugar confectionery,4,Foodstuffs,#8abdb6,2476564,29103067,0.1801,3.0819,,,,,,,,
1962,1702,"Sugars, including lactose, maltose, glucose or fructose in solid form; sugar syrups without added flavouring or colouring matter; artificial honey, whether or not mixed with natural honey; caramel",Other Sugars,17,Sugars and sugar confectionery,4,Foodstuffs,#8abdb6,4433803,18305930,0.3045,1.8308,,,,,,,,
1962,1701,"Cane or beet sugar and chemically pure sucrose, in solid form",Raw Sugar,17,Sugars and sugar confectionery,4,Foodstuffs,#8abdb6,1835779,474547305,0.009,3.3916,,,,,,,,
1962,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",Processed Crustaceans,16,"Meat, fish or crustaceans, molluscs or other aquatic invertebrates; preparations thereof",4,Foodstuffs,#8abdb6,2462771,19164768,0.2514,2.8484,,,,,,,,
1962,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,Processed Fish,16,"Meat, fish or crustaceans, molluscs or other aquatic invertebrates; preparations thereof",4,Foodstuffs,#8abdb6,13579582,83082735,0.1937,1.7254,,,,,,,,
1962,1603,"Extracts and juices of meat, fish or crustaceans, molluscs or other aquatic invertebrates",Animal Extracts,16,"Meat, fish or crustaceans, molluscs or other aquatic invertebrates; preparations thereof",4,Foodstuffs,#8abdb6,1226740,4359618,0.2149,1.1124,,,,,,,,
1962,1601,"Sausages and similar products of meat, meat offal or blood; food preparations based on these products",Sausages,16,"Meat, fish or crustaceans, molluscs or other aquatic invertebrates; preparations thereof",4,Foodstuffs,#8abdb6,769650,3589258,0.1365,0.9268,,,,,,,,
1962,1522,Degras; residues resulting from the treatment of fatty substances or animal or vegetable waxes,Fat and Oil Residues,15,Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes,3,Animal and Vegetable Bi-Products,#549e95,16852,0,0.1103,,,,,,,,,
1962,1521,"Vegetable waxes (other than triglycerides), beeswax, other insect waxes and spermaceti; whether or not refined or coloured",Waxes,15,Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes,3,Animal and Vegetable Bi-Products,#549e95,1939852,9305462,0.4679,3.2686,,,,,,,,
1962,1520,"Glycerol, crude; glycerol waters and glycerol lyes",Glycerol,15,Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes,3,Animal and Vegetable Bi-Products,#549e95,3096473,1016882,1.1316,0.5411,,,,,,,,
1962,1518,"Animal or vegetable fats, oils, fractions, modified in any way, excluding heading no. 1516; inedible versions of animal or vegetable fats, oils or fractions of this chapter, n.e.c. or included",Inedible Fats and Oils,15,Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes,3,Animal and Vegetable Bi-Products,#549e95,3416701,187610,2.0386,0.163,,,,,,,,
1962,1517,"Margarine; edible mixtures or preparations of animal or vegetable fats or oils or of fractions of different fats or oils of this chapter, other than edible fats or oils of heading no. 1516",Margarine,15,Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes,3,Animal and Vegetable Bi-Products,#549e95,6669384,716633,1.0942,0.1712,,,,,,,,
1962,1516,"Animal or vegetable fats and oils and their fractions; partly or wholly hydrogenated, inter-esterified, re-esterified or elaidinised, whether or not refined, but not further prepared",Other Vegetable Oils,15,Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes,3,Animal and Vegetable Bi-Products,#549e95,54361543,99192,3.536,0.0094,,,,,,,,
1962,1515,"Fixed vegetable fats and oils (including jojoba oil) and their fractions, whether or not refined; but not chemically modified",Other Pure Vegetable Oils,15,Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes,3,Animal and Vegetable Bi-Products,#549e95,14776939,25318826,0.3919,0.9778,,,,,,,,
1962,1514,"Rape, colza or mustard oil and their fractions; whether or not refined, but not chemically modified",Rapeseed Oil,15,Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes,3,Animal and Vegetable Bi-Products,#549e95,0,416635,,0.4018,,,,,,,,
1962,1513,"Coconut (copra), palm kernel or babassu oil and their fractions; whether or not refined but not chemically modified",Coconut Oil,15,Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes,3,Animal and Vegetable Bi-Products,#549e95,676241,39390259,0.0358,3.04,,,,,,,,
1962,1512,"Sun-flower seed, safflower or cotton-seed oil and their fractions; whether or not refined, but not chemically modified",Seed Oils,15,Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes,3,Animal and Vegetable Bi-Products,#549e95,54755345,38356,3.7208,0.0038,,,,,,,,
1962,1511,"Palm oil and its fractions; whether or not refined, but not chemically modified",Palm Oil,15,Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes,3,Animal and Vegetable Bi-Products,#549e95,364278,4013802,0.0194,0.3113,,,,,,,,
1962,1509,"Olive oil and its fractions; whether or not refined, but not chemically modified",Pure Olive Oil,15,Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes,3,Animal and Vegetable Bi-Products,#549e95,134122,15942293,0.0054,0.9389,,,,,,,,
1962,1508,"Ground nut oil and its fractions; whether or not refined, but not chemically modified",Ground Nut Oil,15,Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes,3,Animal and Vegetable Bi-Products,#549e95,98904,642614,0.0047,0.0443,,,,,,,,
1962,1507,"Soya-bean oil and its fractions; whether or not refined, but not chemically modified",Soybean Oil,15,Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes,3,Animal and Vegetable Bi-Products,#549e95,136015008,4293,4.2269,2.00E-04,,,,,,,,
1962,1506,"Animal fats and oils and their fractions; whether or not refined, but not chemically modified, n.e.c. in chapter 15",Other Animal Fats,15,Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes,3,Animal and Vegetable Bi-Products,#549e95,3390011,5948,1.4391,0.0037,,,,,,,,
1962,1505,Wool grease and fatty substances derived therefrom (including lanolin),Wool Grease,15,Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes,3,Animal and Vegetable Bi-Products,#549e95,150132,194166,0.3519,0.6627,,,,,,,,
1962,1504,"Fats and oils and their fractions of fish or marine mammals; whether or not refined, but not chemically modified",Fish Oil,15,Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes,3,Animal and Vegetable Bi-Products,#549e95,7753213,9217279,0.4224,0.7312,,,,,,,,
1962,1503,"Lard stearin, lard oil, oleostearin, oleo-oil and tallow oil; not emulsified or mixed or otherwise prepared",Lard,15,Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes,3,Animal and Vegetable Bi-Products,#549e95,858148,0,2.0198,,,,,,,,,
1962,1502,"Fats of bovine animals, sheep or goats; other than those of heading no. 1503","Bovine, Sheep, and Goat Fat",15,Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes,3,Animal and Vegetable Bi-Products,#549e95,47910375,0,3.865,,,,,,,,,
1962,1501,"Pig fat (including lard) and poultry fat, other than that of heading no. 0209 or 1503",Pig and Poultry Fat,15,Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes,3,Animal and Vegetable Bi-Products,#549e95,50548501,965,3.0618,1.00E-04,,,,,,,,
1962,1404,Vegetable products not elsewhere specified or included,Other Vegetable Products,14,Vegetable plaiting materials; vegetable products not elsewhere specified or included,2,Vegetable Products,#406662,21258713,4678950,2.8553,0.9151,,,,,,,,
1962,1401,"Vegetable materials of a kind used primarily for plaiting; (egg bamboos, rattans, reeds, rushes, osier, raffia, cleaned, bleached or dyed cereal straw and lime bark)",Vegetable Plaiting Materials,14,Vegetable plaiting materials; vegetable products not elsewhere specified or included,2,Vegetable Products,#406662,77142,3461386,0.0152,0.9939,,,,,,,,
1962,1302,"Vegetable saps and extracts; pectic substances, pectinates and pectates; agar-agar and other mucilages and thickeners, whether or not modified, derived from vegetable products",Vegetable Saps,13,"Lac; gums, resins and other vegetable saps and extracts",2,Vegetable Products,#406662,15346156,19212053,0.8463,1.5428,,,,,,,,
1962,1301,"Lac; natural gums, resins, gum-resins and oleoresins (for example, balsams)",Insect Resins,13,"Lac; gums, resins and other vegetable saps and extracts",2,Vegetable Products,#406662,9882877,28914061,0.5951,2.5356,,,,,,,,
1962,1214,"Swedes, mangolds, fodder roots, hay, lucerne (alfalfa), clover, sainfoin, forage kale, lupines, vetches and similar forage products, whether or not in the form of pellets",Forage Crops,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",2,Vegetable Products,#406662,6911520,238099,2.1431,0.1075,,,,,,,,
1962,1213,"Cereal straw and husks, unprepared; whether or not chopped, ground, pressed or in the form of pellets",Cereal Straws,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",2,Vegetable Products,#406662,8431131,133850,2.2045,0.051,,,,,,,,
1962,1212,"Locust beans, seaweeds and other algae, sugar beet, sugar cane, fresh, chilled, frozen or dried, whether or not ground; fruit stones, kernels and other vegetable products (including unroasted chicory roots) used primarily for human consumption, n.e.c.","Locust beans, seaweed, sugar beet, cane, for food",12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",2,Vegetable Products,#406662,6355585,952738,1.0084,0.2201,,,,,,,,
1962,1211,"Plants and parts of plants (including seeds and fruits), used primarily in perfumery, pharmacy; for insecticidal, fungicidal or similar purposes, fresh or dried, whether or not crushed or powdered",Perfume Plants,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",2,Vegetable Products,#406662,4494967,16123694,0.3301,1.7243,,,,,,,,
1962,1210,"Hop cones, fresh or dried, whether or not ground, powdered or in the form of pellets; lupulin",Hops,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",2,Vegetable Products,#406662,13170311,4491726,1.8057,0.8968,,,,,,,,
1962,1209,"Seeds, fruit and spores; of a kind used for sowing",Sowing Seeds,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",2,Vegetable Products,#406662,20221532,16428450,1.0202,1.207,,,,,,,,
1962,1208,Flours and meals of oil seeds or oleaginous fruits; other than those of mustard,Oil Seed Flower,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",2,Vegetable Products,#406662,499326,12274,1.7798,0.0637,,,,,,,,
1962,1207,"Oil seeds and oleaginous fruits, n.e.c. in chapter 12; whether or not broken",Other Oily Seeds,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",2,Vegetable Products,#406662,1816762,10008,0.313,0.0025,,,,,,,,
1962,1205,Rape or colza seeds; whether or not broken,Rapeseed,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",2,Vegetable Products,#406662,10489231,6608451,0.4296,0.3941,,,,,,,,
1962,1204,"Oil seeds; linseed, whether or not broken",Linseed,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",2,Vegetable Products,#406662,13800197,64765,1.0076,0.0069,,,,,,,,
1962,1203,Copra,Copra,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",2,Vegetable Products,#406662,822202,44753550,0.0213,1.6896,,,,,,,,
1962,1202,"Ground-nuts; not roasted or otherwise cooked, whether or not shelled or broken",Ground Nuts,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",2,Vegetable Products,#406662,2035442,271561,0.0452,0.0088,,,,,,,,
1962,1201,Soya beans; whether or not broken,Soybeans,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",2,Vegetable Products,#406662,460259364,4055,4.8986,1.00E-04,,,,,,,,
1962,1109,Wheat gluten; whether or not dried,Wheat Gluten,11,"Products of the milling industry; malt, starches, inulin, wheat gluten",2,Vegetable Products,#406662,31435,16000,0.0781,0.0579,,,,,,,,
1962,1108,Starches; inulin,Starches,11,"Products of the milling industry; malt, starches, inulin, wheat gluten",2,Vegetable Products,#406662,5307422,14346915,0.3221,1.268,,,,,,,,
1962,1107,Malt; whether or not roasted,Malt,11,"Products of the milling industry; malt, starches, inulin, wheat gluten",2,Vegetable Products,#406662,5802354,7879833,0.4243,0.8391,,,,,,,,
1962,1106,"Flour, meal and powder; of the dried leguminous vegetables of heading no. 0713, of sago or of roots or tubers of heading no. 0714 or of the products of chapter 8",Legume Flours,11,"Products of the milling industry; malt, starches, inulin, wheat gluten",2,Vegetable Products,#406662,939305,407685,1.3264,0.8383,,,,,,,,
1962,1105,"Flour, meal, powder, flakes, granules and pellets of potatoes",Potato Flours,11,"Products of the milling industry; malt, starches, inulin, wheat gluten",2,Vegetable Products,#406662,442894,0,1.2453,,,,,,,,,
1962,1104,"Cereal grains otherwise worked (egg hulled, rolled, flaked, pearled, sliced or kibbled) except rice of heading no. 1006; germ of cereals whole, rolled, flaked or ground",Processed Cereals,11,"Products of the milling industry; malt, starches, inulin, wheat gluten",2,Vegetable Products,#406662,7187584,401226,1.6633,0.1352,,,,,,,,
1962,1103,Cereal groats; meal and pellets,Cereal Meal and Pellets,11,"Products of the milling industry; malt, starches, inulin, wheat gluten",2,Vegetable Products,#406662,1612103,333064,0.6525,0.1963,,,,,,,,
1962,1102,Cereal flours; other than of wheat or meslin,Cereal Flours,11,"Products of the milling industry; malt, starches, inulin, wheat gluten",2,Vegetable Products,#406662,22771490,369058,3.6098,0.0852,,,,,,,,
1962,1101,Wheat or meslin flour,Wheat Flours,11,"Products of the milling industry; malt, starches, inulin, wheat gluten",2,Vegetable Products,#406662,197251304,1866944,2.8574,0.0394,,,,,,,,
1962,1007,Grain sorghum,Sorghum,10,Cereals,2,Vegetable Products,#406662,139008654,2049790,3.6001,0.0773,,,,,,,,
1962,1006,Rice,Rice,10,Cereals,2,Vegetable Products,#406662,209610448,1236891,1.5306,0.0132,,,,,,,,
1962,1005,Maize (corn),Corn,10,Cereals,2,Vegetable Products,#406662,605477776,2380506,3.3381,0.0191,,,,,,,,
1962,1004,Oats,Oats,10,Cereals,2,Vegetable Products,#406662,26030484,2643423,1.5904,0.2352,,,,,,,,
1962,1003,Barley,Barley,10,Cereals,2,Vegetable Products,#406662,143070465,6390886,2.0605,0.134,,,,,,,,
1962,1002,Rye,Rye,10,Cereals,2,Vegetable Products,#406662,22124385,1344798,2.0527,0.1817,,,,,,,,
1962,1001,Wheat and meslin,Wheat,10,Cereals,2,Vegetable Products,#406662,989261468,12053972,2.4604,0.0437,,,,,,,,
1962,910,"Ginger, saffron, tumeric (curcuma), thyme, bay leaves, curry and other spices",Spices,9,"Coffee, tea, mate and spices",2,Vegetable Products,#406662,217987,546808,0.1684,0.6153,,,,,,,,
1962,909,"Seeds of anise, badian, fennel, coriander, cumin, caraway or juniper",Spice Seeds,9,"Coffee, tea, mate and spices",2,Vegetable Products,#406662,34353,1168277,0.0234,1.16,,,,,,,,
1962,908,"Nutmeg, mace and cardamoms",Nutmeg,9,"Coffee, tea, mate and spices",2,Vegetable Products,#406662,40826,1954182,0.0218,1.5206,,,,,,,,
1962,907,"Cloves; (whole fruit, cloves and stems)",Cloves,9,"Coffee, tea, mate and spices",2,Vegetable Products,#406662,64517,740198,0.0682,1.1396,,,,,,,,
1962,906,Cinnamon and cinnamon-tree flowers,Cinnamon,9,"Coffee, tea, mate and spices",2,Vegetable Products,#406662,218760,1260228,0.1901,1.595,,,,,,,,
1962,905,Vanilla,Vanilla,9,"Coffee, tea, mate and spices",2,Vegetable Products,#406662,1573018,14052900,0.1311,1.7053,,,,,,,,
1962,904,Pepper of the genus piper; dried or crushed or ground fruits of the genus capsicum or of the genus pimenta,Pepper,9,"Coffee, tea, mate and spices",2,Vegetable Products,#406662,645295,23181771,0.0417,2.1827,,,,,,,,
1962,903,Mate,Mate,9,"Coffee, tea, mate and spices",2,Vegetable Products,#406662,0,15848,,0.0131,,,,,,,,
1962,902,Tea,Tea,9,"Coffee, tea, mate and spices",2,Vegetable Products,#406662,940361,59349972,0.0079,0.7235,,,,,,,,
1962,901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",Coffee,9,"Coffee, tea, mate and spices",2,Vegetable Products,#406662,10723075,954368977,0.0304,3.9459,,,,,,,,
1962,814,"Peel of citrus fruit or melons (including watermelons); fresh, frozen dried or provisionally preserved in brine, in sulphur water or in other preservative solutions",Citrus and Melon Peels,8,"Fruit and nuts, edible; peel of citrus fruit or melons",2,Vegetable Products,#406662,290329,186385,0.6086,0.569,,,,,,,,
1962,813,"Fruit, dried, other than that of heading no. 0801 to 0806; mixtures of nuts or dried fruits of this chapter",Dried Fruits,8,"Fruit and nuts, edible; peel of citrus fruit or melons",2,Vegetable Products,#406662,29374721,337460,3.6019,0.0603,,,,,,,,
1962,812,"Fruit and nuts provisionally preserved; (egg by sulphur dioxide gas, brine, in sulphur water or in other preservative solutions), but unsuitable in that state for immediate consumption",Preserved Fruits and Nuts,8,"Fruit and nuts, edible; peel of citrus fruit or melons",2,Vegetable Products,#406662,331872,598010,0.1062,0.2786,,,,,,,,
1962,811,"Fruit and nuts; uncooked or cooked by steaming or boiling in water, frozen, whether or not containing added sugar or other sweetening matter",Frozen Fruits and Nuts,8,"Fruit and nuts, edible; peel of citrus fruit or melons",2,Vegetable Products,#406662,3420042,5579343,0.6849,1.6271,,,,,,,,
1962,810,"Fruit, fresh; n.e.c. in chapter 8",Other Fruits,8,"Fruit and nuts, edible; peel of citrus fruit or melons",2,Vegetable Products,#406662,4248456,1072372,0.9217,0.3388,,,,,,,,
1962,809,"Apricots, cherries, peaches (including nectarines), plums and sloes, fresh",Pitted Fruits,8,"Fruit and nuts, edible; peel of citrus fruit or melons",2,Vegetable Products,#406662,675358,1260792,0.0515,0.1399,,,,,,,,
1962,808,"Apples, pears and quinces; fresh",Apples and Pears,8,"Fruit and nuts, edible; peel of citrus fruit or melons",2,Vegetable Products,#406662,23950523,12943223,0.4056,0.3192,,,,,,,,
1962,807,Melons (including watermelons) and papaws (papayas); fresh,Melons,8,"Fruit and nuts, edible; peel of citrus fruit or melons",2,Vegetable Products,#406662,15801187,6466378,2.8989,1.7275,,,,,,,,
1962,806,Grapes; fresh or dried,Grapes,8,"Fruit and nuts, edible; peel of citrus fruit or melons",2,Vegetable Products,#406662,37641904,2086235,1.0637,0.0858,,,,,,,,
1962,805,Citrus fruit; fresh or dried,Citrus,8,"Fruit and nuts, edible; peel of citrus fruit or melons",2,Vegetable Products,#406662,64316471,1823796,0.615,0.0254,,,,,,,,
1962,804,"Dates, figs, pineapples, avocados, guavas, mangoes and mangosteens; fresh or dried",Tropical Fruits,8,"Fruit and nuts, edible; peel of citrus fruit or melons",2,Vegetable Products,#406662,3277446,4709528,0.1811,0.3789,,,,,,,,
1962,803,"Bananas, including plantains; fresh or dried",Bananas,8,"Fruit and nuts, edible; peel of citrus fruit or melons",2,Vegetable Products,#406662,21475,87443370,3.00E-04,1.9674,,,,,,,,
1962,802,"Nuts (excluding coconuts, Brazils and cashew nuts); fresh or dried, whether or not shelled or peeled",Other Nuts,8,"Fruit and nuts, edible; peel of citrus fruit or melons",2,Vegetable Products,#406662,5652245,16044863,0.1485,0.6139,,,,,,,,
1962,801,"Nuts, edible; coconuts, Brazil nuts and cashew nuts, fresh or dried, whether or not shelled or peeled","Coconuts, Brazil Nuts, and Cashews",8,"Fruit and nuts, edible; peel of citrus fruit or melons",2,Vegetable Products,#406662,8364251,48444786,0.1569,1.3237,,,,,,,,
1962,714,"Manioc, arrowroot, salep, Jerusalem artichokes, sweet potatoes and similar roots and tubers with high starch or inulin content; fresh, chilled, frozen or dried, whether or not sliced or in the form of pellets; sago pith",Cassava,7,Vegetables and certain roots and tubers; edible,2,Vegetable Products,#406662,11240302,3253298,1.002,0.4223,,,,,,,,
1962,713,"Vegetables, dried leguminous; shelled, whether or not skinned or split",Dried Legumes,7,Vegetables and certain roots and tubers; edible,2,Vegetable Products,#406662,40130791,1769851,1.2659,0.0813,,,,,,,,
1962,712,"Vegetables, dried; whole, cut, sliced, broken or in powder, but not further prepared",Dried Vegetables,7,Vegetables and certain roots and tubers; edible,2,Vegetable Products,#406662,9209574,2877024,1.0345,0.4706,,,,,,,,
1962,3405,"Polishes, creams, scouring pastes, powders and similar; in any form, (including articles impregnated, coated or covered with such), for furniture, footwear, floors, coachwork, glass or metal",Polishes and Creams,34,"Soap, organic surface-active agents; washing, lubricating, polishing or scouring preparations; artificial or prepared waxes, candles and similar articles, modelling pastes, dental waxes and dental preparations with a basis of plaster",6,Chemical Products,#a8c380,7847560,1013971,1.5265,0.2872,,,,,,,,
1962,3404,"Waxes; artificial, prepared",Waxes,34,"Soap, organic surface-active agents; washing, lubricating, polishing or scouring preparations; artificial or prepared waxes, candles and similar articles, modelling pastes, dental waxes and dental preparations with a basis of plaster",6,Chemical Products,#a8c380,6559709,1471417,0.6782,0.2215,,,,,,,,
